2019/05/31 19:49:37.496  ,1:DFS->Mapper[seq],mID,1335^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.499  ,4:SpillProc.,mID,1829^0^0^0^0time,12.800000000000002
2019/05/31 19:49:37.499  ,4:SpillProc.,mID,1335^0^0^0^0time,12.800000000000002
2019/05/31 19:49:37.506  ,1:DFS->Mapper[seq],mID,1019^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.517  ,1:DFS->Mapper[seq],mID,1686^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.527  ,1:DFS->Mapper[seq],mID,1433^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.537  ,1:DFS->Mapper[seq],mID,501^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.549  ,1:DFS->Mapper[seq],mID,852^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.555  ,5:Merge Proc.,mID,501^0^0^0^0,time,15.068000000000003
2019/05/31 19:49:37.555  ,5:Merge Proc.,mID,1433^0^0^0^0,time,15.068000000000003
2019/05/31 19:49:37.557  ,5:Merge Proc.,mID,1784^0^0^0^0,time,15.068000000000003
2019/05/31 19:49:37.559  ,5:Merge Proc.,mID,852^0^0^0^0,time,15.068000000000003
2019/05/31 19:49:37.559  ,1:DFS->Mapper[seq],mID,1784^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.558  ,5:Merge Proc.,mID,1019^0^0^0^0,time,15.068000000000003
2019/05/31 19:49:37.558  ,5:Merge Proc.,mID,1686^0^0^0^0,time,15.068000000000003
2019/05/31 19:49:37.577  ,1:DFS->Mapper[seq],mID,1829^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.588  ,1:DFS->Mapper[seq],mID,1335^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.599  ,1:DFS->Mapper[seq],mID,1019^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.610  ,1:DFS->Mapper[seq],mID,1686^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.620  ,1:DFS->Mapper[seq],mID,1433^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.628  ,5:Merge Proc.,mID,1829^0^0^0^0,time,15.068000000000003
2019/05/31 19:49:37.630  ,5:Merge Proc.,mID,1335^0^0^0^0,time,15.068000000000003
2019/05/31 19:49:37.646  ,1:DFS->Mapper[seq],mID,501^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.661  ,1:DFS->Mapper[seq],mID,852^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.677  ,1:DFS->Mapper[seq],mID,1784^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.692  ,1:DFS->Mapper[seq],mID,1829^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.708  ,1:DFS->Mapper[seq],mID,1335^0^0^0^0,comTime,1.024
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,789^0^0^0^0,keyID,0,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,789^0^0^0^0,keyID,0,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,789^0^0^0^0,keyID,1,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,789^0^0^0^0,keyID,1,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,887^0^0^0^0,keyID,2,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,887^0^0^0^0,keyID,2,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,501^0^0^0^0,rID,887^0^0^0^0,keyID,3,comTime,0.0
2019/05/31 19:49:37.708  ,6:ShuffleSend[Ser]:,mID,1433^0^0^0^0,rID,887^0^0^0^0,keyID,3,comTime,0.0
